amr_id,task_id,sequence_order,segment_type,path_uid,sample_index,absolute_time,offset_time,x,y,theta,speed,footprint_radius
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,31,25.38,3.1,8.298760111860696,3.374299960896155,-0.334737,0.9000000382246778,0.25
AMR3,T09,2,transition,vg::SORT1__P4__path_1,68,25.381,6.8,5.012359993284974,0.9087600930777224,1.644348,0.900000013715331,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,105,25.418,10.452,7.674714425870706,4.113734853779103,-0.023749,0.9899999167579264,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,32,25.48,3.2,8.383720115469107,3.34459995963474,-0.334737,0.9000000382246778,0.25
AMR3,T09,2,transition,vg::SORT1__P4__path_1,69,25.481,6.9,5.005879993186223,0.9985800944465122,1.644348,0.900000013715331,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,106,25.518,10.552,7.773714417546498,4.111358853978884,-0.023749,0.9899999167579264,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,33,25.58,3.3,8.468680119077517,3.314899958373326,-0.334737,0.9000000382246778,0.25
AMR3,T09,2,transition,vg::SORT1__P4__path_1,70,25.581,7.0,4.999399993087473,1.088400095815302,1.644348,0.900000013715331,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,107,25.618,10.652,7.872714409222291,4.108982854178665,-0.023749,0.9899999167579264,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,34,25.68,3.4,8.547640109689535,3.2763199378772536,-0.3961542130333922,0.9000000382246778,0.25
AMR3,T09,2,transition,vg::SORT1__P4__path_1,71,25.681,7.1,4.992919992988723,1.1782200971840924,1.644348,0.900000013715331,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,108,25.718,10.752,7.971714400898084,4.1066068543784455,-0.023749,0.9899999167579264,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,35,25.78,3.5,8.623600112915698,3.233299936050114,-0.4882798369461387,0.9000000382246778,0.25
AMR3,T09,2,transition,vg::SORT1__P4__path_1,72,25.781,7.2,4.986439992889973,1.268040098552882,1.644348,0.900000013715331,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,109,25.819,10.852,8.070714392573876,4.104230854578227,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,0,25.872,0.0,4.95,1.35,1.570796,0.0,0.25
AMR3,T09,2,transition,vg::SORT1__P4__path_1,73,25.872,7.291,4.98,1.35,1.644348,0.900000013715331,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,36,25.88,3.6,8.69956011614186,3.1902799342229744,-0.5804054608588856,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,110,25.918,10.952,8.16971438424967,4.101854854778008,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,1,25.972,0.1,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,37,25.98,3.7,8.775520119368025,3.147259932395835,-0.6725310847716325,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,111,26.018,11.052,8.268714375925462,4.0994788549777885,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,2,26.072,0.2,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,38,26.08,3.8,8.851480122594188,3.104239930568695,-0.7646567086843794,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,112,26.118,11.152,8.367714367601254,4.097102855177569,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,3,26.172,0.3,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,39,26.18,3.9,8.925620098688475,3.058499888192817,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,113,26.218,11.252,8.466714359277047,4.094726855377351,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,4,26.272,0.4,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,40,26.28,4.0,8.985200101218947,2.9909998853259667,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,114,26.319,11.352,8.56571435095284,4.092350855577132,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,5,26.372,0.5,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,41,26.38,4.1,9.04478010374942,2.923499882459115,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,115,26.418,11.452,8.664714342628631,4.089974855776913,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,6,26.472,0.6,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,42,26.48,4.2,9.104360106279897,2.8559998795922645,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,116,26.518,11.552,8.763680905635816,4.087598855976694,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,7,26.572,0.7,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,43,26.58,4.3,9.163940108810367,2.7884998767254143,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,117,26.618,11.652,8.862482897328258,4.0852228561764745,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,8,26.672,0.8,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,44,26.68,4.4,9.22352011134084,2.7209998738585632,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,118,26.718,11.752,8.961284889020698,4.082846856376255,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,9,26.772,0.9,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,45,26.78,4.5,9.283100113871315,2.6535998713357345,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,119,26.819,11.852,9.06008688071314,4.080470856576037,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,10,26.872,1.0,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,46,26.88,4.6,9.34268011640179,2.586279868476528,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,120,26.918,11.952,9.15888887240558,4.0780948567758175,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,11,26.972,1.1,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,47,26.98,4.7,9.402260118932263,2.5189598656173224,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,121,27.018,12.052,9.257714292683389,4.075742285560965,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,12,27.072,1.2,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,48,27.08,4.8,9.461840121462735,2.451639862758116,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,122,27.118,12.152,9.35671428435918,4.073564285744098,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,13,27.172,1.3,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,49,27.18,4.9,9.52142012399321,2.384319859898911,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,123,27.218,12.252,9.455714276034971,4.071386285927231,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,14,27.272,1.4,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,50,27.28,5.0,9.581000127110771,2.3169998564288417,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,124,27.319,12.352,9.554714267710766,4.069208286110364,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,15,27.372,1.5,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,51,27.38,5.1,9.64085658898313,2.249392198055026,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,125,27.418,12.452,9.65371425938656,4.067030286293496,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,16,27.472,1.6,4.95,1.35,1.570796,0.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,52,27.48,5.2,9.700713050855487,2.1817845396812103,-0.846546,0.9000000382246778,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,0,27.512,0.0,9.72,2.16,-2.089942,1.0,0.25
AMR1,T03,2,loaded,vg::P5__SORT1__path_1,53,27.512,5.232,9.72,2.16,-0.846546,0.9000000382246778,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,126,27.518,12.552,9.75271425106235,4.064838857974504,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,17,27.572,1.7,4.95,1.35,1.570796,0.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,1,27.612,0.1,9.6704,2.0732,-2.089942,1.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,127,27.618,12.652,9.851714242738144,4.0624628581742845,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,18,27.672,1.8,4.95,1.35,1.570796,0.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,2,27.712,0.2,9.620800000000001,1.9864000000000002,-2.089942,1.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,128,27.718,12.752,9.950714234413937,4.060086858374066,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,19,27.772,1.9,4.95,1.35,1.570796,0.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,3,27.812,0.3,9.5712,1.8996,-2.089942,1.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,129,27.819,12.852,10.049714226089728,4.057710858573847,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,0,27.872,0.0,4.98,1.35,-1.497245,0.8099999567967106,0.25
AMR3,T09,2,service_at_pickup,stationary::P4,20,27.872,2.0,4.95,1.35,1.570796,0.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,4,27.912,0.4,9.5216,1.8128,-2.089942,1.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,130,27.918,12.952,10.14871421776552,4.055334858773628,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,1,27.972,0.1,4.985993999680296,1.2691620043116885,-1.497245,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,5,28.012,0.5,9.472,1.726,-2.089942,1.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,131,28.018,13.052,10.247714209441314,4.052954889225228,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,2,28.072,0.2,4.991987999360592,1.1883240086233766,-1.497245,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,6,28.112,0.6,9.4224,1.6392,-2.089942,1.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,132,28.118,13.152,10.346714201117106,4.050349626286391,-0.023749,0.9899999167579264,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,0,28.132,0.0,10.36,4.05,3.117844,1.1,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,133,28.132,13.166,10.36,4.05,-0.023749,0.9899999167579264,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,3,28.172,0.3,4.997981999040888,1.1074860129350648,-1.497245,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,7,28.212,0.7,9.3728,1.5524,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,1,28.232,0.1,10.25,4.05264,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,4,28.272,0.4,5.003975998721183,1.0266480172467531,-1.497245,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,8,28.312,0.8,9.3232,1.4656,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,2,28.332,0.2,10.139999999999999,4.05528,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,5,28.372,0.5,5.009969998401479,0.9458100215584414,-1.497245,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,9,28.412,0.9,9.2736,1.3788,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,3,28.432,0.3,10.03,4.05792,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,6,28.472,0.6,5.015963998081775,0.8649720258701297,-1.497245,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,10,28.512,1.0,9.224,1.292,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,4,28.532,0.4,9.92,4.060560000000001,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,7,28.572,0.7,5.027719995161232,0.7905660272785568,-1.2966142605602724,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,11,28.612,1.1,9.1744,1.2052,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,5,28.632,0.5,9.809999999999999,4.0632,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,8,28.672,0.8,5.040679994469979,0.7175040311754937,-1.0540605834974544,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,12,28.712,1.2,9.1248,1.1183999999999998,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,6,28.732,0.6,9.7,4.065840000000001,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,9,28.772,0.9,5.053639993778726,0.6444420350724304,-0.8115069064346362,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,13,28.812,1.3,9.0752,1.0316,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,7,28.832,0.7,9.59,4.06848,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,10,28.872,1.0,5.066599993087474,0.5713800389693671,-0.568953229371818,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,14,28.912,1.4,9.0256,0.9447999999999999,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,8,28.932,0.8,9.479999999999999,4.07112,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,11,28.972,1.1,5.079559992396222,0.4983180428663037,-0.3263995523089995,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,15,29.012,1.5,8.976,0.858,-2.089942,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,9,29.032,0.9,9.37,4.07376,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,12,29.072,1.2,5.092519991704969,0.4252560467632403,-0.0838458752461812,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,16,29.112,1.6,8.9116,0.7964,-1.0436349999999992,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,10,29.132,1.0,9.26,4.0764,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,13,29.172,1.3,5.1499999438357245,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,17,29.212,1.7,8.8472,0.7347999999999999,0.002672000000001784,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,11,29.232,1.1,9.149999999999999,4.07904,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,14,29.272,1.4,5.230999939515395,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,18,29.312,1.8,8.7828,0.6732,1.048979,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,12,29.332,1.2,9.04,4.08168,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,15,29.372,1.5,5.311999935195066,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,19,29.412,1.9,8.7184,0.6115999999999999,2.095286000000001,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,13,29.432,1.3,8.93,4.08432,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,16,29.472,1.6,5.392999930874738,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,20,29.512,2.0,8.654,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,14,29.532,1.4,8.820079999999999,4.086880000000001,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,17,29.572,1.7,5.473999926554408,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,21,29.612,2.1,8.554,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,15,29.632,1.5,8.7103,4.089300000000001,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,18,29.672,1.8,5.55499992223408,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,22,29.712,2.2,8.454,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,16,29.732,1.6,8.60052,4.0917200000000005,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,19,29.772,1.9,5.63599991791375,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,23,29.812,2.3,8.354,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,17,29.832,1.7,8.49074,4.09414,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,20,29.872,2.0,5.716999913593422,0.4,0.0,0.8099999567967106,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,24,29.912,2.4,8.254,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,18,29.932,1.8,8.38096,4.09656,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,21,29.972,2.1,5.797999909273093,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,0,30.0,0.0,10.36,4.05,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,25,30.012,2.5,8.154,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,19,30.032,1.9,8.271,4.09916,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,22,30.072,2.2,5.878999904952764,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,1,30.1,0.1,10.2638,4.0228,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,26,30.112,2.6,8.054,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,20,30.132,2.0,8.161,4.1018,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,23,30.172,2.3,5.959999900632435,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,2,30.2,0.2,10.1676,3.9956,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,27,30.212,2.7,7.954,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,21,30.232,2.1,8.051,4.10444,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,24,30.272,2.4,6.0409998963121065,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,3,30.3,0.3,10.071399999999999,3.9684,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,28,30.312,2.8,7.853999999999999,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,22,30.332,2.2,7.941,4.10708,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,25,30.372,2.5,6.121999891991777,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,4,30.4,0.4,9.9752,3.9412000000000003,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,29,30.412,2.9,7.754,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,23,30.432,2.3,7.8309999999999995,4.10972,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,26,30.472,2.6,6.202999887671448,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,5,30.5,0.5,9.879,3.914,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,30,30.512,3.0,7.654,0.55,3.141593,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,24,30.532,2.4,7.720999999999999,4.11236,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,27,30.572,2.7,6.283999883351119,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,6,30.6,0.6,9.7828,3.8868,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,31,30.612,3.1,7.5872,0.5886,2.8582973999999997,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,25,30.632,2.5,7.610999999999999,4.115,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,28,30.672,2.8,6.364999879030791,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,7,30.7,0.7,9.6866,3.8596,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,32,30.712,3.2,7.5203999999999995,0.6272000000000001,2.5750017999999995,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,26,30.732,2.6,7.5009999999999994,4.117640000000001,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,29,30.772,2.9,6.445999874710461,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,8,30.8,0.8,9.590399999999999,3.8324000000000003,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,33,30.812,3.3,7.4536,0.6658000000000002,2.2917061999999992,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,27,30.832,2.7,7.390999999999999,4.12028,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,30,30.872,3.0,6.526999870390132,0.4,0.0,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,9,30.9,0.9,9.4942,3.8052,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,34,30.912,3.4,7.3868,0.7044000000000001,2.0084105999999986,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,28,30.932,2.8,7.280999999999999,4.122920000000001,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,31,30.972,3.1,6.607977866337664,0.4005499933034901,0.0016068824352089,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,10,31.0,1.0,9.398,3.778,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,35,31.012,3.5,7.32,0.743,1.725115,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,29,31.032,2.9,7.1709999999999985,4.12556,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,32,31.072,3.2,6.688815862025975,0.4045999930874737,0.0134395238040866,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,11,31.1,1.1,9.3016,3.7508,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,36,31.112,3.6,7.304615384615385,0.841846153846154,1.725115,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,30,31.132,3.0,7.060999999999999,4.1282000000000005,3.117844,1.1,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,33,31.172,3.3,6.769653857714287,0.4086499928714572,0.0252721651729643,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,12,31.2,1.2,9.2052,3.7236,-2.866367,1.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,37,31.212,3.7,7.28923076923077,0.940692307692308,1.725115,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,31,31.232,3.1,6.950999999999999,4.13084,3.117844,1.1,0.25
AMR1,T07,3,service_at_pickup,stationary::P7,0,31.272,0.0,7.25,1.05,-2.356194,0.0,0.25
AMR1,T07,3,transition,vg::SORT1__P7__path_1,38,31.272,3.76,7.28,1.0,1.725115,1.0,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,34,31.272,3.4,6.850491853402599,0.4126999926554408,0.0371048065418421,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,13,31.3,1.3,9.1088,3.6964,-2.866367,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,32,31.332,3.2,6.840999999999999,4.13348,3.117844,1.1,0.25
AMR1,T07,3,service_at_pickup,stationary::P7,1,31.372,0.1,7.25,1.05,-2.356194,0.0,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,35,31.372,3.5,6.93132984909091,0.4167499924394243,0.0489374479107197,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,14,31.4,1.4,9.0124,3.6692,-2.866367,1.0,0.25
AMR4,T11,3,transition,vg::SORT2__P3__path_1,33,31.432,3.3,6.730999999999999,4.13612,3.117844,1.1,0.25
AMR1,T07,3,service_at_pickup,stationary::P7,2,31.472,0.2,7.25,1.05,-2.356194,0.0,0.25
AMR3,T09,2,loaded,vg::P4__SORT1__path_1,36,31.472,3.6,7.012167844779222,0.4207999922234079,0.0607700892795975,0.8099999567967106,0.25
AMR2,T13,2,transition,vg::SORT2__P4__path_1,15,31.5,1.5,8.916,3.642,-2.866367,1.0,0.25
