path_uid,from_node,to_node,path_id,sample_index,offset_time,x,y,theta,speed,footprint_radius
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,5,2.5,6.845,2.455,-0.785398,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,6,3.0,7.199,2.101,-0.785398,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,7,3.5,7.45,1.706,-1.570796,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,8,4.0,7.45,1.206,-1.570796,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,9,4.5,7.45,0.706,-1.570796,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,10,5.0,7.853,0.55,0.0,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,11,5.5,8.294,0.406,-0.785398,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,12,6.0,8.706,0.194,-0.785398,1.0,0.25
basic_astar::P5__CHG2__path_1,P5,CHG2,path_1,13,6.404,9.05,0.05,-0.785398,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,0,0.0,7.95,5.55,3.141593,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,1,0.5,7.45,5.55,3.141593,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,2,1.0,6.95,5.55,3.141593,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,3,1.5,6.45,5.55,3.141593,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,4,2.0,6.038,5.338,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,5,2.5,5.684,4.984,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,6,3.0,5.35,4.623,-1.570796,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,7,3.5,5.189,4.189,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,8,4.0,4.836,3.836,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,9,4.5,4.482,3.482,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,10,5.0,4.129,3.129,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,11,5.5,3.703,2.95,3.141593,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,12,6.0,3.203,2.95,3.141593,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,13,6.5,2.834,2.634,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,14,7.0,2.48,2.28,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,15,7.5,2.097,1.997,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,16,8.0,1.685,1.785,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,17,8.5,1.273,1.573,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,18,9.0,0.832,1.432,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,19,9.5,0.419,1.219,-2.356194,1.0,0.25
basic_astar::P6__IN1__path_1,P6,IN1,path_1,20,9.94,0.05,1.05,-2.356194,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,0,0.0,7.95,5.55,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,1,0.5,7.45,5.55,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,2,1.0,6.95,5.55,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,3,1.5,6.479,5.621,2.356194,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,4,2.0,6.116,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,5,2.5,5.616,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,6,3.0,5.116,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,7,3.5,4.616,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,8,4.0,4.116,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,9,4.5,3.616,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,10,5.0,3.116,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,11,5.5,2.616,5.95,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,12,6.0,2.126,5.926,-2.356194,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,13,6.5,1.714,5.714,-2.356194,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,14,7.0,1.301,5.501,-2.356194,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,15,7.5,0.864,5.35,3.141593,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,16,8.0,0.448,5.148,-2.356194,1.0,0.25
basic_astar::P6__IN2__path_1,P6,IN2,path_1,17,8.48,0.05,4.95,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,0,0.0,7.95,5.55,3.141593,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,1,0.5,7.45,5.55,3.141593,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,2,1.0,6.95,5.55,3.141593,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,3,1.5,6.45,5.55,3.141593,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,4,2.0,6.038,5.338,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,5,2.5,5.684,4.984,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,6,3.0,5.35,4.623,-1.570796,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,7,3.5,5.189,4.189,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,8,4.0,4.836,3.836,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,9,4.5,4.482,3.482,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,10,5.0,4.129,3.129,-2.356194,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,11,5.5,3.703,2.95,3.141593,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,12,6.0,3.203,2.95,3.141593,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,13,6.5,3.15,2.503,-1.570796,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,14,7.0,3.15,2.003,-1.570796,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,15,7.5,3.15,1.503,-1.570796,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,16,8.0,3.15,1.003,-1.570796,1.0,0.25
basic_astar::P6__P1__path_1,P6,P1,path_1,17,8.053,3.15,0.95,-1.570796,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,0,0.0,7.95,5.55,0.0,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,1,0.5,8.05,5.15,-1.570796,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,2,1.0,8.05,4.65,-1.570796,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,3,1.5,7.979,4.179,-2.356194,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,4,2.0,7.626,3.826,-2.356194,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,5,2.5,7.199,3.65,3.141593,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,6,3.0,6.699,3.65,3.141593,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,7,3.5,6.35,3.499,-1.570796,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,8,4.0,6.35,2.999,-1.570796,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,9,4.5,6.56,2.65,0.0,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,10,5.0,6.799,2.301,-0.785398,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,11,5.5,6.95,1.864,-1.570796,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,12,6.0,7.152,1.448,-0.785398,1.0,0.25
basic_astar::P6__P7__path_1,P6,P7,path_1,13,6.48,7.35,1.05,-0.785398,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,0,0.0,7.95,5.55,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,1,0.5,8.45,5.55,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,2,1.0,8.95,5.55,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,3,1.5,9.333,5.267,-0.785398,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,4,2.0,9.701,4.95,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,5,2.5,10.157,4.843,-0.785398,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,6,3.0,10.569,4.631,-0.785398,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,7,3.5,10.994,4.45,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,8,4.0,11.412,4.25,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,9,4.5,11.829,4.05,0.0,1.0,0.25
basic_astar::P6__OUT2__path_1,P6,OUT2,path_1,10,4.763,12.05,3.95,0.0,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,0,0.0,7.95,5.55,3.141593,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,1,0.5,7.45,5.55,3.141593,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,2,1.0,6.95,5.55,3.141593,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,3,1.5,6.45,5.55,3.141593,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,4,2.0,6.038,5.338,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,5,2.5,5.684,4.984,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,6,3.0,5.35,4.623,-1.570796,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,7,3.5,5.189,4.189,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,8,4.0,4.836,3.836,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,9,4.5,4.482,3.482,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,10,5.0,4.129,3.129,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,11,5.5,3.703,2.95,3.141593,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,12,6.0,3.203,2.95,3.141593,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,13,6.5,2.834,2.634,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,14,7.0,2.48,2.28,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,15,7.5,2.127,1.927,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,16,8.0,1.773,1.573,-2.356194,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,17,8.5,1.55,1.165,-1.570796,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,18,9.0,1.35,0.748,-1.570796,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,19,9.5,1.15,0.331,-1.570796,1.0,0.25
basic_astar::P6__CHG1__path_1,P6,CHG1,path_1,20,9.823,1.05,0.05,-1.570796,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,0,0.0,7.35,1.05,-2.356194,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,1,0.5,6.974,0.75,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,2,1.0,6.557,0.55,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,3,1.5,6.057,0.55,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,4,2.0,5.599,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,5,2.5,5.099,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,6,3.0,4.599,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,7,3.5,4.099,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,8,4.0,3.599,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,9,4.5,3.099,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,10,5.0,2.599,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,11,5.5,2.099,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,12,6.0,1.599,0.45,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,13,6.5,1.14,0.55,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,14,7.0,0.723,0.75,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,15,7.5,0.306,0.95,3.141593,1.0,0.25
basic_astar::P7__IN1__path_1,P7,IN1,path_1,16,7.797,0.05,1.05,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,0,0.0,7.35,1.05,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,1,0.5,7.25,1.509,1.570796,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,2,1.0,7.25,2.009,1.570796,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,3,1.5,6.926,2.374,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,4,2.0,6.54,2.65,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,5,2.5,6.04,2.65,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,6,3.0,5.54,2.65,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,7,3.5,5.043,2.657,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,8,4.0,4.631,2.869,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,9,4.5,4.206,3.05,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,10,5.0,3.788,3.25,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,11,5.5,3.371,3.45,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,12,6.0,2.953,3.647,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,13,6.5,2.537,3.85,3.141593,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,14,7.0,2.099,4.001,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,15,7.5,1.687,4.213,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,16,8.0,1.275,4.425,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,17,8.5,0.834,4.566,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,18,9.0,0.422,4.778,2.356194,1.0,0.25
basic_astar::P7__IN2__path_1,P7,IN2,path_1,19,9.443,0.05,4.95,2.356194,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,0,0.0,7.35,1.05,2.356194,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,1,0.5,7.25,1.509,1.570796,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,2,1.0,7.25,2.009,1.570796,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,3,1.5,6.926,2.374,2.356194,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,4,2.0,6.54,2.65,3.141593,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,5,2.5,6.04,2.65,3.141593,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,6,3.0,5.54,2.65,3.141593,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,7,3.5,5.04,2.65,3.141593,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,8,4.0,4.623,2.45,3.141593,1.0,0.25
basic_astar::P7__P2__path_1,P7,P2,path_1,9,4.314,4.35,2.35,3.141593,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,0,0.0,7.35,1.05,2.356194,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,1,0.5,7.25,1.509,1.570796,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,2,1.0,7.25,2.009,1.570796,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,3,1.5,6.926,2.374,2.356194,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,4,2.0,6.572,2.728,2.356194,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,5,2.5,6.123,2.85,3.141593,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,6,3.0,5.623,2.85,3.141593,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,7,3.5,5.123,2.85,3.141593,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,8,4.0,4.75,3.094,1.570796,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,9,4.5,4.55,3.512,1.570796,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,10,5.0,4.224,3.876,2.356194,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,11,5.5,3.87,4.23,2.356194,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,12,6.0,3.75,4.68,1.570796,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,13,6.5,3.75,5.18,1.570796,1.0,0.25
basic_astar::P7__P3__path_1,P7,P3,path_1,14,6.57,3.75,5.25,1.570796,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,0,0.0,7.35,1.05,2.356194,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,1,0.5,7.25,1.509,1.570796,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,2,1.0,7.25,2.009,1.570796,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,3,1.5,6.926,2.374,2.356194,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,4,2.0,6.572,2.728,2.356194,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,5,2.5,6.35,3.019,1.570796,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,6,3.0,6.35,3.519,1.570796,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,7,3.5,6.181,3.85,3.141593,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,8,4.0,5.731,3.969,2.356194,1.0,0.25
basic_astar::P7__P5__path_1,P7,P5,path_1,9,4.114,5.65,4.05,2.356194,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,0,0.0,7.35,1.05,1.570796,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,1,0.5,7.35,1.55,1.570796,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,2,1.0,7.279,2.021,2.356194,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,3,1.5,6.926,2.374,2.356194,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,4,2.0,6.572,2.728,2.356194,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,5,2.5,6.35,3.019,1.570796,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,6,3.0,6.35,3.519,1.570796,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,7,3.5,6.611,3.911,0.785398,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,8,4.0,6.97,4.25,0.0,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,9,4.5,7.47,4.25,0.0,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,10,5.0,7.97,4.25,0.0,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,11,5.5,8.05,4.67,1.570796,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,12,6.0,8.05,5.17,1.570796,1.0,0.25
basic_astar::P7__P6__path_1,P7,P6,path_1,13,6.48,7.95,5.55,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,0,0.0,7.35,1.05,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,1,0.5,7.35,1.55,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,2,1.0,7.279,2.021,2.356194,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,3,1.5,6.926,2.374,2.356194,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,4,2.0,6.572,2.728,2.356194,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,5,2.5,6.35,3.019,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,6,3.0,6.35,3.519,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,7,3.5,6.35,4.019,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,8,4.0,6.25,4.477,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,9,4.5,6.25,4.977,1.570796,1.0,0.25
basic_astar::P7__P9__path_1,P7,P9,path_1,10,4.573,6.25,5.05,1.570796,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,0,0.0,7.35,1.05,-0.785398,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,1,0.5,7.509,0.65,0.0,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,2,1.0,8.009,0.65,0.0,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,3,1.5,8.509,0.65,0.0,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,4,2.0,8.904,0.904,0.785398,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,5,2.5,9.186,1.286,0.785398,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,6,3.0,9.54,1.64,0.785398,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,7,3.5,9.894,1.994,0.785398,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,8,4.0,10.247,2.347,0.785398,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,9,4.5,10.25,2.846,1.570796,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,10,5.0,10.25,3.346,1.570796,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,11,5.5,10.25,3.846,1.570796,1.0,0.25
basic_astar::P7__SORT2__path_1,P7,SORT2,path_1,12,5.746,10.35,4.05,1.570796,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,0,0.0,7.35,1.05,-0.785398,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,1,0.5,7.509,0.65,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,2,1.0,8.009,0.65,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,3,1.5,8.509,0.65,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,4,2.0,8.926,0.85,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,5,2.5,9.426,0.85,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,6,3.0,9.816,1.116,0.785398,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,7,3.5,10.169,1.469,0.785398,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,8,4.0,10.523,1.823,0.785398,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,9,4.5,11.012,1.85,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,10,5.0,11.512,1.85,0.0,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,11,5.5,11.994,1.894,0.785398,1.0,0.25
basic_astar::P7__OUT1__path_1,P7,OUT1,path_1,12,5.58,12.05,1.95,0.785398,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,0,0.0,8.75,2.35,-1.570796,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,1,0.5,8.75,1.85,-1.570796,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,2,1.0,8.75,1.35,-1.570796,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,3,1.5,8.65,0.891,-1.570796,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,4,2.0,8.433,0.55,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,5,2.5,7.933,0.55,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,6,3.0,7.433,0.55,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,7,3.5,6.933,0.55,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,8,4.0,6.467,0.467,-2.356194,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,9,4.5,5.974,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,10,5.0,5.474,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,11,5.5,4.974,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,12,6.0,4.474,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,13,6.5,3.974,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,14,7.0,3.474,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,15,7.5,2.974,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,16,8.0,2.474,0.45,3.141593,1.0,0.25
basic_astar::P8__IN1__path_1,P8,IN1,path_1,17,8.5,1.974,0.45,3.141593,1.0,0.25
