run_id,seed,n,method,p1_algorithm,amr_count,H,Cmax,total_delay,late_count,priority_late_count,missing_path_count,missing_transition_count,missing_loaded_path_count,energy_violation_count,solve_time,feasible,capacity_satisfied,F2,F3,case_tasks_csv,case_amrs_csv,case_output_dir,solver_info,source
stage3_m2_s0_n01,0,1,m2,mixed,4,55.0,14.106667,0.0,0,0.0,0,0,0,0,0.053,1,1,70.533333,160.263467,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_01/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_01/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_01,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 70.533335, ""f3"": 160.26347}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.053}",p5_stage3_self_run
stage3_m2_s0_n02,0,2,m2,mixed,4,55.0,14.162333,0.0,0,0.0,0,0,0,0,0.062,1,1,70.811667,181.246333,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_02/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_02/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_02,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 70.811665, ""f3"": 181.24633}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.062}",p5_stage3_self_run
stage3_m2_s0_n03,0,3,m2,mixed,4,55.0,14.162333,0.0,0,0.0,0,0,0,0,0.07,1,1,70.811667,208.031133,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_03/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_03/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_03,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 70.811665, ""f3"": 208.03113}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.07}",p5_stage3_self_run
stage3_m2_s0_n04,0,4,m2,mixed,4,55.0,14.724222,0.0,0,0.0,0,0,0,0,0.081,1,1,73.621111,139.292105,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_04/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_04/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_04,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 73.62111, ""f3"": 75.2216}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.081}",p5_stage3_self_run
stage3_m2_s0_n05,0,5,m2,mixed,4,55.0,17.417273,0.0,0,0.0,0,0,0,0,0.184,1,1,87.086364,123.248794,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_05/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_05/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_05,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 87.086365, ""f3"": 90.6994}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.184}",p5_stage3_self_run
stage3_m2_s0_n06,0,6,m2,mixed,4,55.0,23.503939,0.0,0,0.0,0,0,0,0,6.417,1,1,117.519697,202.035261,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_06/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_06/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_06,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 117.519695, ""f3"": 116.0542}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 6.417}",p5_stage3_self_run
stage3_m2_s0_n07,0,7,m2,mixed,4,55.0,25.264848,0.0,0,0.0,0,0,0,0,28.846,1,1,126.324242,211.795739,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_07/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_07/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_07,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 126.32424, ""f3"": 133.035}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 28.845}",p5_stage3_self_run
stage3_m2_s0_n08,0,8,m2,mixed,4,55.0,26.887778,0.0,0,0.0,0,0,0,0,36.46,1,1,134.438889,213.097911,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_08/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_08/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_08,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 134.43889, ""f3"": 157.0868}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 36.46}",p5_stage3_self_run
stage3_m2_s0_n09,0,9,m2,mixed,4,55.0,29.959778,0.0,0,0.0,0,0,0,0,54.394,1,1,149.798889,213.600422,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_09/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_09/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_09,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 151.97222, ""f3"": 184.9482}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 54.393}",p5_stage3_self_run
stage3_m2_s0_n10,0,10,m2,mixed,4,55.0,36.768667,0.0,0,0.0,0,0,0,0,59.166,1,1,183.843333,251.502941,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_10/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_10/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_10,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 183.843335, ""f3"": 225.55547}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 59.166}",p5_stage3_self_run
stage3_m2_s0_n11,0,11,m2,mixed,4,55.0,40.840111,0.0,0,0.0,0,0,0,0,58.856,1,1,204.200556,273.676704,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_11/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_11/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_11,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 204.200555, ""f3"": 258.457}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 58.855}",p5_stage3_self_run
stage3_m2_s0_n12,0,12,m2,mixed,4,55.0,40.840111,0.0,0,0.0,0,0,0,0,58.71,1,1,204.200556,280.812214,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_12/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_12/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_12,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 204.200555, ""f3"": 258.3808}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 58.709}",p5_stage3_self_run
stage3_m2_s0_n13,0,13,m2,mixed,4,55.0,45.724,0.0,0,0.0,0,0,0,0,58.592,1,1,228.62,312.552867,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_13/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_13/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_13,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 228.62, ""f3"": 303.9562}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 58.592}",p5_stage3_self_run
stage3_m2_s0_n14,0,14,m2,mixed,4,55.0,49.839889,0.0,0,0.0,0,0,0,0,58.192,1,1,249.199444,359.347178,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_14/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_14/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_14,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 249.199445, ""f3"": 331.6494}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 58.191}",p5_stage3_self_run
stage3_m2_s0_n15,0,15,m2,mixed,4,55.0,58.344747,5.344747,1,1.0,0,0,0,0,115.824,1,0,558.961111,445.799576,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_15/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_15/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_15,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 1.0, ""f1_late"": 1.0, ""f2"": 558.96111, ""f3"": 441.23167}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 115.824}",p5_stage3_self_run
stage3_m2_s0_n16,0,16,m2,mixed,4,55.0,66.559,27.178136,2,2.0,0,0,0,0,114.618,1,0,1691.70179,571.467578,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_16/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_16/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_16,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 2.0, ""f1_late"": 2.0, ""f2"": 1691.70179, ""f3"": 554.609}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 114.616}",p5_stage3_self_run
stage3_m2_s0_n17,0,17,m2,mixed,4,55.0,67.099889,31.189741,2,2.0,0,0,0,0,113.995,1,0,1894.986481,490.332539,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_17/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_17/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_17,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 2.0, ""f1_late"": 2.0, ""f2"": 1894.986495, ""f3"": 483.84926}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 113.994}",p5_stage3_self_run
stage3_m2_s0_n18,0,18,m2,mixed,4,55.0,73.666667,45.587,3,3.0,0,0,0,0,113.612,1,0,2647.683333,577.412117,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_18/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_18/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_18,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 3.0, ""f1_late"": 3.0, ""f2"": 2647.683363, ""f3"": 567.23627}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 113.612}",p5_stage3_self_run
stage3_m2_s0_n19,0,19,m2,mixed,4,55.0,83.545667,75.371519,3,3.0,0,0,0,0,112.559,1,0,4186.304259,703.600107,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_19/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_19/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_19,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 3.0, ""f1_late"": 3.0, ""f2"": 4186.304285, ""f3"": 703.19607}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 112.558}",p5_stage3_self_run
stage3_m2_s0_n20,0,20,m2,mixed,4,55.0,83.545667,75.371519,3,3.0,0,0,0,0,111.781,1,0,4186.304259,704.463548,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_20/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_20/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_20,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 3.0, ""f1_late"": 3.0, ""f2"": 4186.304285, ""f3"": 704.46353}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 111.78}",p5_stage3_self_run
stage3_m2_s0_n21,0,21,m2,mixed,4,55.0,81.33642,87.227753,3,3.0,0,0,0,0,111.942,1,0,4768.069753,657.306163,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_21/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_21/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_21,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 3.0, ""f1_late"": 3.0, ""f2"": 4768.06975, ""f3"": 657.0496}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 111.94}",p5_stage3_self_run
stage3_m2_s0_n22,0,22,m2,mixed,4,55.0,97.073333,115.803765,4,4.0,0,0,0,0,111.902,1,0,6275.554938,856.130818,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_22/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_22/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_22,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 4.0, ""f1_late"": 4.0, ""f2"": 6275.554955, ""f3"": 833.61153}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 111.9}",p5_stage3_self_run
stage3_m2_s0_n23,0,23,m2,mixed,4,55.0,105.671975,137.788704,4,4.0,0,0,0,0,112.276,1,0,7417.795062,966.991038,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_23/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_23/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_23,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 4.0, ""f1_late"": 4.0, ""f2"": 7417.79505, ""f3"": 944.4718}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""Solution Found"", ""f1_late"": ""Solution Found"", ""f2"": ""Solution Found"", ""f3"": ""Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 112.274}",p5_stage3_self_run
stage3_m2_s0_n24,0,24,m2,mixed,4,55.0,94.978395,136.551705,5,6.0,0,0,0,1,29.42,0,0,7611.03055,787.89004,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_24/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_24/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_24,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 29.418}",p5_stage3_self_run
stage3_m2_s0_n25,0,25,m2,mixed,4,55.0,103.612963,176.153022,6,8.0,0,0,0,1,30.075,0,0,10970.487419,933.327407,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_25/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_25/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_25,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 30.073}",p5_stage3_self_run
stage3_m2_s0_n26,0,26,m2,mixed,4,55.0,112.509444,263.350915,7,9.0,0,0,0,1,30.018,0,0,16166.457031,938.452022,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_26/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_26/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_26,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 30.016}",p5_stage3_self_run
stage3_m2_s0_n27,0,27,m2,mixed,4,55.0,129.526173,322.773719,7,9.0,0,0,0,2,30.918,0,0,18586.884714,1102.805062,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_27/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_27/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_27,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 30.916}",p5_stage3_self_run
stage3_m2_s0_n28,0,28,m2,mixed,4,55.0,112.998889,252.790687,7,10.0,0,0,0,3,29.33,0,0,15531.869394,890.612776,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_28/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_28/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_28,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 29.327}",p5_stage3_self_run
stage3_m2_s0_n29,0,29,m2,mixed,4,55.0,110.704242,257.236952,6,9.0,0,0,0,4,30.948,0,0,17000.430079,894.905269,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_29/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_29/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_29,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 30.945}",p5_stage3_self_run
stage3_m2_s0_n30,0,30,m2,mixed,4,55.0,125.454444,348.370063,8,11.0,0,0,0,5,32.089,0,0,21729.35688,986.356513,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_30/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_0/n_30/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_0_n_30,"{""level_values"": {}, ""level_status"": {""missing"": ""no_solution(No Solution Found)""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""warm_start_fallback"", ""solve_seconds"": 32.086}",p5_stage3_self_run
stage3_m2_s1_n01,1,1,m2,mixed,4,55.0,14.106667,0.0,0,0.0,0,0,0,0,0.057,1,1,70.533333,160.263467,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_1/n_01/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_1/n_01/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_1_n_01,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 70.533335, ""f3"": 160.26347}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.057}",p5_stage3_self_run
stage3_m2_s1_n02,1,2,m2,mixed,4,55.0,14.162333,0.0,0,0.0,0,0,0,0,0.059,1,1,70.811667,181.246333,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_1/n_02/tasks.csv,data/processed/p5/stage3_task_capacity/stage3_inputs/seed_1/n_02/amrs.csv,data/processed/p5/stage3_task_capacity/stage3_p2_outputs/m2_seed_1_n_02,"{""level_values"": {""missing"": 0, ""f1_priority_late"": 0.0, ""f1_late"": 0.0, ""f2"": 70.811665, ""f3"": 181.24633}, ""level_status"": {""missing"": ""skipped_at_lower_bound"", ""f1_priority_late"": ""skipped_at_lower_bound"", ""f1_late"": ""skipped_at_lower_bound"", ""f2"": ""Optimal Solution Found"", ""f3"": ""Optimal Solution Found""}, ""level_order"": [""missing"", ""f1_priority_late"", ""f1_late"", ""f2"", ""f3""], ""solution_source"": ""milp"", ""solve_seconds"": 0.059}",p5_stage3_self_run
